student_id,name,age,gender,is_smoker,weekday_sleep_time,weekday_wake_time,weekend_sleep_time,weekend_wake_time,goes_home_on_weekend,late_night_return_frequency,drinking_frequency,noise_sensitivity,call_frequency,snores,prefers_same_major,major_name,cleaning_frequency,personality_extroversion,weight_lifestyle_rhythm,weight_noise,weight_major,weight_cleaning,weight_age,weight_personality,is_matched,matched_room_id,created_at,updated_at
21000063,장지우,26,female,True,00,11,23,07,False,7,1,1,4,1,False,역사학과,7,0,39,86,80,11,59,84,False,,,
23000044,강도윤,26,male,False,23,11,,,True,2,7,5,7,1,True,국어국문학과,5,0,0,9,88,35,19,64,False,,,
25000049,강지우,25,female,True,00,10,,,True,5,3,3,1,0,True,국제학부 영어데이터융합전공,7,0,49,38,82,62,74,55,False,,,
20000044,김은서,23,female,True,02,09,,,True,2,5,2,6,0,True,역사학과,7,0,13,73,7,76,87,35,False,,,
25000050,문시우,21,male,False,00,06,,,True,3,3,5,2,1,False,국제학부 일어일문학전공,5,0,74,14,44,84,15,61,False,,,
24000039,이승현,26,male,False,22,08,03,08,False,5,1,1,1,1,False,역사학과,4,0,35,14,75,61,91,79,False,,,
20000045,손시우,26,male,True,00,11,23,08,False,6,3,1,1,1,False,역사학과,6,1,93,98,85,39,17,22,False,,,
24000040,김하윤,23,female,False,00,11,03,09,False,7,0,2,4,0,True,국제학부 중국통상학전공,3,0,62,55,49,80,86,73,False,,,
18000051,차예준,27,male,True,23,10,00,06,False,0,2,4,1,1,False,역사학과,7,0,46,70,28,33,19,37,False,,,
17000038,이현우,26,male,False,01,08,,,True,5,1,3,4,0,True,국제학부 중국통상학전공,5,1,54,70,55,82,90,12,False,,,
17000039,허수아,24,female,True,22,08,22,07,False,2,5,5,7,0,False,교육학과,5,0,16,47,75,20,2,55,False,,,
25000051,김하준,20,male,False,23,07,23,07,False,2,2,3,7,1,True,교육학과,2,1,61,78,4,58,92,86,False,,,
25000052,이지우,21,female,False,02,08,03,08,False,7,3,1,6,1,True,국제학부 영어데이터융합전공,1,0,22,12,41,77,100,99,False,,,
23000045,이하준,27,male,True,22,06,01,09,False,6,6,2,7,0,True,국제학부 중국통상학전공,6,0,22,95,93,88,49,20,False,,,
18000052,박지우,20,female,False,01,08,,,True,4,2,4,5,1,False,자유전공학부,7,1,40,86,97,79,7,27,False,,,
22000053,최서준,24,male,False,02,10,,,True,2,5,5,4,1,False,역사학과,3,0,11,59,20,0,0,98,False,,,
24000041,김재윤,22,male,False,23,09,02,07,False,2,6,3,5,0,True,자유전공학부,7,1,67,42,3,60,53,25,False,,,
19000041,김현우,28,male,True,02,08,,,True,4,3,1,6,1,True,역사학과,4,0,91,24,8,26,46,70,False,,,
21000064,김시우,25,male,False,00,08,03,09,False,1,0,3,5,1,False,국제학부 영어데이터융합전공,6,0,7,69,43,86,1,16,False,,,
21000065,김윤서,22,female,False,03,08,03,06,False,4,1,3,3,0,False,국제학부 중국통상학전공,5,1,36,90,38,94,0,53,False,,,
21000066,김채원,20,female,False,22,10,02,10,False,0,2,2,7,0,True,자유전공학부,3,0,51,42,53,81,30,22,False,,,
20000046,윤나연,24,female,True,02,08,03,09,False,5,1,5,7,0,True,국제학부 영어데이터융합전공,1,1,5,12,81,71,0,36,False,,,
22000054,정유준,21,male,False,03,07,01,11,False,0,6,2,1,1,True,국제학부 영어데이터융합전공,2,0,42,49,66,73,22,87,False,,,
24000042,박은우,28,male,False,03,11,02,08,False,1,3,4,6,0,True,자유전공학부,4,0,0,76,34,50,11,7,False,,,
24000043,이승민,24,male,False,02,08,00,08,False,4,7,1,7,0,True,자유전공학부,3,0,93,74,48,94,23,73,False,,,
24000044,이민수,27,male,False,01,09,,,True,3,2,3,5,1,False,국제학부 영어데이터융합전공,6,0,12,40,8,30,53,62,False,,,
20000047,이예준,26,male,True,02,07,22,10,False,4,4,1,5,0,True,국제학부 영어데이터융합전공,6,1,97,71,18,30,62,2,False,,,
23000046,이대현,26,male,True,23,11,23,06,False,4,6,5,1,0,True,국제학부 중국통상학전공,7,1,29,58,24,15,57,3,False,,,
24000045,하시우,26,male,False,03,07,23,10,False,4,7,1,3,1,False,역사학과,7,1,85,42,32,93,15,79,False,,,
21000067,박서연,24,female,False,01,06,,,True,2,3,1,6,0,False,국제학부 일어일문학전공,4,0,87,83,77,14,24,74,False,,,
17000040,오유준,21,male,False,03,08,,,True,6,5,2,3,0,True,자유전공학부,7,0,82,16,96,7,90,27,False,,,
24000046,김승현,26,male,True,03,06,03,06,False,0,4,5,4,1,True,국제학부 중국통상학전공,4,0,45,68,91,80,57,41,False,,,
24000047,박예은,27,female,False,02,11,,,True,2,1,3,4,0,True,국제학부 중국통상학전공,5,0,5,33,49,98,71,69,False,,,
25000053,박다은,21,female,False,01,10,,,True,7,3,5,7,1,False,국제학부 영어데이터융합전공,6,1,21,84,91,71,22,29,False,,,
20000048,엄승민,23,male,False,22,10,23,11,False,4,4,1,5,1,False,자유전공학부,5,1,44,30,1,8,46,85,False,,,
19000042,류하윤,20,female,False,00,06,03,09,False,6,5,5,4,0,True,국제학부 일어일문학전공,7,0,92,47,24,58,34,38,False,,,
19000043,우서윤,27,female,False,22,06,22,10,False,5,5,5,4,0,True,국제학부 일어일문학전공,7,1,60,14,89,46,32,76,False,,,
20000049,배나연,23,female,False,00,11,01,09,False,5,0,1,3,1,False,국어국문학과,1,1,22,83,2,49,77,21,False,,,
20000050,손유나,27,female,False,23,07,,,True,7,0,2,6,0,True,교육학과,5,1,0,70,17,2,17,28,False,,,
20000051,김지훈,28,male,True,22,07,01,09,False,3,6,4,1,0,True,국제학부 일어일문학전공,1,0,48,31,39,62,1,33,False,,,
22000055,강서준,25,male,False,23,06,,,True,7,6,1,5,1,False,국제학부 영어데이터융합전공,2,0,31,45,85,46,35,2,False,,,
20000052,박지후,28,male,True,03,08,,,True,2,0,4,3,0,True,국제학부 중국통상학전공,5,0,44,100,20,46,32,24,False,,,
20000053,최승현,21,male,False,03,08,23,11,False,1,6,1,5,0,False,국제학부 중국통상학전공,7,1,37,40,82,57,50,32,False,,,
19000044,이예은,25,female,False,22,07,03,07,False,0,0,2,7,0,False,자유전공학부,2,1,17,66,52,91,96,46,False,,,
21000068,김소윤,24,female,False,01,11,03,09,False,1,2,3,1,1,False,국어국문학과,2,0,66,87,58,47,53,89,False,,,
23000047,주다은,25,female,True,03,08,02,10,False,6,2,1,5,1,False,국제학부 일어일문학전공,7,0,27,12,91,5,58,91,False,,,
19000045,이현우,22,male,False,00,11,02,10,False,1,5,2,2,0,False,교육학과,4,0,33,31,4,10,42,29,False,,,
19000046,이승민,21,male,False,03,09,03,06,False,6,0,5,7,1,False,역사학과,3,1,54,77,52,40,11,32,False,,,
19000047,최나연,26,female,False,01,11,01,06,False,5,5,5,1,1,True,역사학과,3,1,45,20,30,46,56,97,False,,,
25000054,백예준,25,male,False,01,06,02,09,False,7,6,1,5,1,False,자유전공학부,6,1,48,42,8,80,0,55,False,,,
23000048,박유나,28,female,True,03,06,,,True,0,6,2,6,1,True,역사학과,7,0,8,6,51,0,48,61,False,,,
19000048,심유준,21,male,False,03,08,,,True,1,0,3,2,1,True,국제학부 영어데이터융합전공,6,1,21,22,69,48,28,19,False,,,
20000054,류서준,23,male,False,00,06,,,True,6,6,1,4,1,True,국제학부 일어일문학전공,4,1,63,57,41,34,100,35,False,,,
22000056,김준우,27,male,False,22,09,,,True,4,7,1,5,1,False,자유전공학부,2,0,4,20,4,12,92,8,False,,,
21000069,김대현,22,male,False,23,08,,,True,4,4,4,6,0,False,국제학부 영어데이터융합전공,6,1,88,55,55,82,41,41,False,,,
24000048,박민서,22,female,False,00,09,22,08,False,3,5,5,3,0,True,자유전공학부,6,1,100,67,0,60,79,91,False,,,
22000057,최예은,24,female,False,22,07,,,True,5,4,2,5,0,False,국제학부 중국통상학전공,1,0,98,16,99,7,37,81,False,,,
21000070,박서연,20,female,False,01,08,23,10,False,3,2,1,1,0,True,국제학부 중국통상학전공,7,0,64,80,45,36,73,15,False,,,
24000049,이예준,25,male,False,00,06,03,09,False,6,6,3,7,0,False,국제학부 중국통상학전공,6,0,51,10,15,52,2,69,False,,,
23000049,이하준,24,male,False,02,11,,,True,0,1,4,4,1,True,역사학과,7,1,64,86,95,5,70,77,False,,,
20000055,최승현,20,male,False,02,06,22,06,False,0,1,3,4,0,True,국제학부 영어데이터융합전공,6,1,33,48,76,97,95,28,False,,,
25000055,이은서,22,female,True,02,07,,,True,4,4,2,2,0,True,국제학부 일어일문학전공,3,0,10,88,81,99,16,34,False,,,
17000041,김시윤,25,male,False,00,08,02,07,False,7,5,1,3,1,False,교육학과,1,0,99,60,46,44,17,86,False,,,
23000050,장은서,28,female,True,00,09,23,08,False,5,7,1,4,0,True,역사학과,7,0,93,5,33,98,84,70,False,,,
25000056,지시우,25,male,True,02,10,03,11,False,4,6,1,7,0,True,역사학과,1,0,47,45,61,47,60,2,False,,,
17000042,김대현,26,male,False,02,06,,,True,3,4,2,6,1,True,자유전공학부,3,1,8,87,43,38,32,71,False,,,
18000053,이민준,22,male,False,01,08,,,True,5,0,5,5,0,False,자유전공학부,5,1,56,97,50,0,29,22,False,,,
19000049,이서준,22,male,False,00,11,,,True,5,0,5,7,0,False,국제학부 영어데이터융합전공,3,1,99,40,59,16,39,15,False,,,
25000057,장대현,21,male,False,23,07,23,11,False,7,1,3,1,1,True,역사학과,5,0,61,2,81,54,53,72,False,,,
17000043,조예린,24,female,False,03,10,,,True,1,6,2,5,1,True,자유전공학부,1,0,79,68,66,86,8,34,False,,,
18000054,장민준,22,male,False,22,06,23,09,False,6,7,5,2,1,False,교육학과,2,1,53,57,11,2,42,9,False,,,
17000044,김나연,25,female,False,01,06,00,06,False,6,1,1,1,0,False,국제학부 중국통상학전공,7,1,21,74,34,82,20,49,False,,,
22000058,김승현,20,male,False,02,06,00,10,False,3,2,4,5,1,True,국어국문학과,7,1,11,60,51,35,56,13,False,,,
25000058,서재윤,23,male,False,03,11,01,06,False,6,4,2,4,1,True,국어국문학과,1,1,23,31,0,61,39,84,False,,,
20000056,김민준,27,male,True,01,07,,,True,3,0,3,2,0,True,국제학부 일어일문학전공,2,0,47,100,43,93,31,94,False,,,
25000059,이예은,27,female,False,22,11,03,11,False,5,0,3,5,0,True,교육학과,4,0,58,40,8,56,64,95,False,,,
25000060,오예린,20,female,False,03,06,03,11,False,5,3,3,3,1,True,국제학부 영어데이터융합전공,4,0,29,65,12,34,96,95,False,,,
22000059,황윤서,23,female,True,23,06,01,09,False,0,3,4,1,0,False,자유전공학부,1,1,15,42,32,98,40,80,False,,,
22000060,백시우,27,male,False,00,10,,,True,3,7,3,4,0,True,교육학과,1,1,23,69,43,49,9,49,False,,,
22000061,이예은,26,female,False,03,07,00,11,False,6,1,4,2,0,True,역사학과,4,0,96,91,23,86,65,47,False,,,
19000050,한은서,23,female,True,23,07,01,07,False,7,6,2,4,1,False,국제학부 일어일문학전공,5,0,89,100,53,61,72,9,False,,,
17000045,오소윤,20,female,False,02,11,23,08,False,0,1,4,4,1,True,국어국문학과,4,1,44,74,52,16,33,77,False,,,
24000050,김서연,22,female,False,22,06,22,07,False,0,2,4,6,0,True,국제학부 영어데이터융합전공,4,1,94,41,59,72,31,52,False,,,
19000051,서건우,28,male,True,23,06,00,09,False,7,7,4,1,0,True,국제학부 일어일문학전공,6,1,91,24,35,86,13,7,False,,,
18000055,하시우,20,male,True,23,11,00,06,False,1,1,4,4,1,False,국제학부 중국통상학전공,1,0,100,46,88,26,74,95,False,,,
22000062,이지우,23,female,True,22,10,22,11,False,4,3,2,3,0,False,역사학과,1,1,100,79,2,57,43,99,False,,,
25000061,이시우,24,male,True,00,06,03,11,False,3,3,5,3,1,True,자유전공학부,7,0,96,75,76,10,1,19,False,,,
17000046,최하윤,21,female,False,03,07,,,True,1,6,4,5,0,False,국제학부 중국통상학전공,6,0,58,23,78,32,10,60,False,,,
17000047,허건우,21,male,True,22,08,23,09,False,6,4,3,2,0,True,국제학부 중국통상학전공,4,0,36,22,21,9,89,79,False,,,
17000048,박유나,27,female,False,22,07,02,09,False,3,1,5,2,0,True,국제학부 영어데이터융합전공,7,1,30,66,37,61,86,1,False,,,
20000057,박유나,27,female,False,01,11,,,True,4,4,2,1,0,True,자유전공학부,4,0,91,22,23,16,60,90,False,,,
21000071,강민서,27,female,False,23,10,00,08,False,3,4,4,3,0,True,국어국문학과,6,1,35,55,40,6,96,60,False,,,
24000051,박나연,22,female,False,23,06,,,True,0,3,5,5,0,True,국제학부 중국통상학전공,1,1,71,71,37,46,52,23,False,,,
21000072,이서준,25,male,False,00,11,22,11,False,2,3,3,7,0,False,국제학부 영어데이터융합전공,3,0,81,71,8,64,31,87,False,,,
24000052,박예은,27,female,True,23,07,22,10,False,6,1,4,1,0,False,국제학부 중국통상학전공,3,1,95,4,57,12,23,30,False,,,
22000063,송유나,21,female,False,23,08,23,07,False,2,2,4,4,0,False,국어국문학과,2,1,71,73,59,45,79,81,False,,,
24000053,고승민,20,male,True,01,11,02,11,False,6,0,4,3,0,True,국어국문학과,7,0,20,0,48,11,50,95,False,,,
25000062,박서윤,27,female,False,03,10,01,10,False,0,4,3,5,1,False,역사학과,4,1,65,5,9,54,78,25,False,,,
19000052,김민서,23,female,False,03,10,23,06,False,0,5,3,7,1,True,국제학부 영어데이터융합전공,5,0,50,96,89,46,69,13,False,,,
24000054,오채원,20,female,False,02,09,00,11,False,5,1,3,7,0,True,역사학과,2,1,25,23,7,56,41,14,False,,,
23000051,유승현,21,male,True,23,09,00,10,False,5,0,1,5,1,False,국어국문학과,2,0,53,19,89,38,41,36,False,,,
25000063,배서준,24,male,False,01,07,23,07,False,5,2,2,5,1,True,국제학부 중국통상학전공,4,0,3,9,46,48,15,87,False,,,
18000056,김지안,21,female,False,03,10,03,11,False,4,7,4,1,0,True,역사학과,6,1,68,53,84,65,79,21,False,,,
17000049,송지후,25,male,False,02,11,,,True,5,2,1,2,1,False,국제학부 중국통상학전공,3,0,40,12,40,55,61,63,False,,,
18000057,김서준,26,male,False,23,09,02,06,False,5,2,4,1,0,True,교육학과,7,0,21,99,63,74,41,83,False,,,
24000055,신예린,27,female,True,23,09,,,True,1,2,1,7,1,False,역사학과,2,1,94,24,0,53,53,20,False,,,
25000064,김채원,27,female,False,01,10,,,True,6,2,2,1,1,True,교육학과,6,1,53,91,10,3,31,43,False,,,
18000058,김건우,26,male,False,00,09,,,True,1,2,3,6,1,True,국어국문학과,2,0,91,14,38,15,91,28,False,,,
20000058,한서윤,20,female,True,01,11,00,07,False,7,5,4,2,0,False,국제학부 중국통상학전공,4,0,83,36,35,76,54,12,False,,,
22000064,박은우,21,male,True,01,06,00,10,False,1,4,2,4,1,False,역사학과,1,1,23,40,22,83,96,78,False,,,
21000073,김현우,28,male,True,01,08,03,11,False,3,6,2,2,0,False,국제학부 중국통상학전공,4,0,60,0,35,15,1,49,False,,,
25000065,문대현,28,male,False,02,11,00,09,False,7,7,1,6,0,False,국제학부 영어데이터융합전공,1,0,23,68,38,52,77,36,False,,,
20000059,허나연,25,female,True,22,06,23,07,False,7,0,3,5,0,True,국제학부 영어데이터융합전공,6,1,71,67,67,57,14,100,False,,,
25000066,김다은,24,female,False,23,10,01,10,False,5,1,3,7,0,False,국제학부 일어일문학전공,3,1,94,36,31,91,17,81,False,,,
20000060,서윤서,25,female,False,01,10,23,06,False,6,0,4,1,0,False,국제학부 일어일문학전공,5,1,88,27,97,50,13,41,False,,,
22000065,박은서,22,female,True,03,10,,,True,6,1,2,7,1,True,국제학부 영어데이터융합전공,2,0,67,71,84,95,46,82,False,,,
25000067,강유나,21,female,False,00,06,01,07,False,1,4,5,2,0,True,국제학부 영어데이터융합전공,4,1,13,43,1,15,58,7,False,,,
22000066,이서연,22,female,False,01,11,22,10,False,2,7,3,3,0,True,국어국문학과,1,0,72,24,63,98,48,93,False,,,
20000061,주지안,20,female,False,23,11,03,08,False,5,3,4,6,0,False,역사학과,4,0,45,41,89,87,15,53,False,,,
17000050,장현우,25,male,False,01,11,,,True,6,4,4,7,1,True,국제학부 중국통상학전공,7,1,18,61,96,65,85,65,False,,,
19000053,김건우,23,male,False,23,09,01,09,False,4,0,3,2,0,True,국제학부 중국통상학전공,2,0,66,29,59,95,57,83,False,,,
24000056,박예준,23,male,False,23,08,02,09,False,0,2,2,7,0,False,국제학부 영어데이터융합전공,5,0,18,64,26,48,30,14,False,,,
21000074,이현우,20,male,False,02,06,02,11,False,1,3,4,3,1,True,자유전공학부,5,1,43,89,68,57,89,39,False,,,
25000068,윤유준,27,male,True,23,07,02,10,False,2,3,5,1,1,True,국제학부 일어일문학전공,3,1,77,98,1,49,86,13,False,,,
21000075,박예린,25,female,False,03,11,,,True,0,3,3,4,1,False,국제학부 일어일문학전공,3,0,32,9,90,50,17,21,False,,,
20000062,김승민,28,male,False,01,06,01,10,False,1,4,3,3,1,False,국어국문학과,5,1,10,10,68,92,82,45,False,,,
20000063,허수아,27,female,False,01,09,,,True,4,3,4,4,1,True,국제학부 중국통상학전공,4,1,64,61,97,6,44,33,False,,,
25000069,김대현,26,male,False,02,08,00,07,False,4,1,4,2,0,True,국어국문학과,5,1,89,3,58,34,71,37,False,,,
24000057,박대현,21,male,True,22,07,,,True,2,2,5,6,1,False,국제학부 중국통상학전공,6,1,94,52,19,92,87,22,False,,,
17000051,서채원,25,female,True,01,06,23,11,False,6,5,4,2,0,False,국제학부 일어일문학전공,5,1,99,88,84,17,10,100,False,,,
23000052,곽시윤,27,male,False,22,10,23,06,False,4,2,4,5,1,False,국제학부 일어일문학전공,1,0,20,75,8,35,80,18,False,,,
25000070,김지후,22,male,False,02,09,02,06,False,0,1,3,6,0,False,국어국문학과,7,1,76,13,96,33,12,53,False,,,
17000052,이건우,28,male,False,03,10,02,10,False,7,6,5,3,0,True,국어국문학과,6,1,98,47,83,58,100,19,False,,,
21000076,김시우,24,male,False,23,07,23,09,False,2,6,4,2,0,True,국어국문학과,3,0,96,88,33,82,28,4,False,,,
22000067,최지민,27,female,True,22,10,22,09,False,0,5,1,2,0,False,국제학부 영어데이터융합전공,5,0,100,23,69,40,69,90,False,,,
18000059,이윤서,26,female,False,01,07,22,07,False,1,6,3,3,0,True,국어국문학과,7,1,70,32,81,47,19,16,False,,,
25000071,김하준,23,male,False,02,10,,,True,6,3,5,1,1,False,국어국문학과,1,1,63,82,75,43,70,79,False,,,
24000058,허재윤,22,male,False,03,07,23,09,False,5,5,3,6,0,False,국제학부 일어일문학전공,4,1,36,62,74,91,55,4,False,,,
25000072,홍대현,21,male,False,03,09,22,10,False,2,0,3,2,0,True,교육학과,6,1,96,54,7,48,16,97,False,,,
19000054,박유나,28,female,False,02,10,03,07,False,7,4,4,7,0,True,국제학부 영어데이터융합전공,1,1,92,66,72,69,14,48,False,,,
22000068,윤하윤,24,female,False,01,08,00,10,False,5,2,4,7,0,False,교육학과,1,0,87,67,49,83,40,22,False,,,
18000060,이민서,26,female,True,03,06,00,06,False,7,0,1,6,0,False,국제학부 영어데이터융합전공,3,1,98,7,93,9,10,91,False,,,
20000064,허지후,24,male,True,02,11,02,07,False,7,4,2,4,0,True,국어국문학과,7,0,47,3,12,18,68,38,False,,,
23000053,유예린,20,female,False,02,08,,,True,0,4,2,3,1,True,자유전공학부,2,1,88,15,20,95,25,20,False,,,
21000077,조도윤,24,male,True,01,06,01,08,False,2,0,5,2,0,False,자유전공학부,7,1,37,54,54,95,86,39,False,,,
19000055,김지안,27,female,True,03,11,,,True,7,2,1,6,0,True,자유전공학부,4,0,95,20,70,21,36,10,False,,,
21000078,한승현,24,male,True,00,11,,,True,7,0,3,1,0,True,교육학과,1,0,47,45,81,9,4,51,False,,,
24000059,김유나,27,female,False,03,09,03,11,False,2,6,1,7,0,False,국어국문학과,2,1,69,22,66,57,0,47,False,,,
24000060,손하윤,27,female,True,03,08,22,08,False,3,5,1,2,0,False,자유전공학부,6,0,22,54,56,87,85,86,False,,,
21000079,손하윤,24,female,False,02,06,01,10,False,7,7,4,1,1,False,국어국문학과,1,1,83,21,24,38,0,75,False,,,
24000061,박윤서,23,female,True,00,08,02,07,False,7,0,3,1,0,False,국제학부 일어일문학전공,1,0,29,62,3,28,0,80,False,,,
25000073,이승민,24,male,False,02,09,,,True,4,2,2,3,0,True,국제학부 중국통상학전공,3,1,51,23,44,15,94,11,False,,,
19000056,임시우,20,male,True,22,09,23,11,False,7,4,4,4,0,False,교육학과,3,1,6,22,48,70,81,71,False,,,
17000053,김하준,22,male,False,00,06,,,True,4,2,4,7,0,True,국제학부 중국통상학전공,7,0,79,18,30,68,37,78,False,,,
22000069,김은우,24,male,False,01,10,,,True,5,0,4,6,0,False,국제학부 일어일문학전공,7,1,51,73,49,83,25,18,False,,,
20000065,권소윤,21,female,False,00,11,,,True,6,7,5,5,0,False,역사학과,3,0,57,98,79,99,43,60,False,,,
19000057,문은우,21,male,True,00,09,03,07,False,4,3,5,4,0,True,국제학부 일어일문학전공,2,0,29,99,96,69,100,15,False,,,
19000058,윤대현,23,male,True,03,11,02,11,False,1,2,4,6,0,False,국제학부 중국통상학전공,6,1,69,23,22,0,45,49,False,,,
20000066,배서연,21,female,False,00,06,,,True,3,3,3,2,0,False,국제학부 중국통상학전공,3,1,34,76,66,68,8,77,False,,,
23000054,이유준,22,male,True,23,08,01,06,False,4,6,3,3,1,True,국어국문학과,5,0,61,7,73,87,69,97,False,,,
18000061,김지민,23,female,False,22,08,22,11,False,0,4,5,6,0,True,국어국문학과,6,0,20,64,80,28,87,58,False,,,
18000062,김예준,21,male,False,23,07,,,True,1,2,2,4,1,False,교육학과,7,1,94,36,25,69,46,24,False,,,
19000059,서지후,28,male,False,00,08,,,True,3,7,3,6,1,False,국제학부 일어일문학전공,1,1,43,35,13,84,70,77,False,,,
18000063,류다은,20,female,False,23,07,,,True,7,7,2,5,1,True,국어국문학과,4,0,55,48,73,47,62,19,False,,,
24000062,이민수,23,male,False,00,08,01,06,False,2,3,3,3,1,False,자유전공학부,1,1,38,71,21,87,5,65,False,,,
20000067,김소윤,22,female,False,03,08,22,06,False,3,4,4,7,0,True,국제학부 중국통상학전공,4,0,49,83,32,45,31,93,False,,,
22000070,김지훈,28,male,False,03,06,00,09,False,4,0,1,4,0,False,국제학부 중국통상학전공,7,1,71,23,92,9,48,12,False,,,
25000074,안지후,21,male,True,03,08,00,06,False,5,6,3,1,1,False,자유전공학부,3,1,24,76,27,13,19,17,False,,,
18000064,김하준,21,male,False,03,06,22,10,False,3,1,4,7,1,False,국제학부 영어데이터융합전공,5,0,26,97,86,53,79,5,False,,,
24000063,정시윤,24,male,False,22,08,03,11,False,2,3,1,4,1,False,역사학과,6,0,22,46,86,11,30,19,False,,,
20000068,이윤서,22,female,False,22,11,03,11,False,6,5,1,5,0,False,국제학부 일어일문학전공,5,0,84,64,78,73,90,23,False,,,
20000069,황건우,27,male,False,02,10,,,True,4,4,4,3,1,True,자유전공학부,1,0,61,79,36,43,4,47,False,,,
22000071,이민서,26,female,False,00,10,01,07,False,5,2,5,5,0,True,국제학부 중국통상학전공,6,1,60,91,14,67,6,55,False,,,
17000054,강예준,27,male,True,22,11,03,07,False,1,1,3,2,0,False,국제학부 영어데이터융합전공,4,0,72,86,28,99,99,25,False,,,
20000070,김지후,27,male,False,03,10,,,True,7,7,2,2,1,True,국어국문학과,1,1,39,89,32,22,51,15,False,,,
19000060,구소윤,26,female,False,00,11,,,True,3,1,2,1,1,False,역사학과,5,1,17,67,7,47,53,47,False,,,
18000065,이나연,24,female,False,22,10,,,True,7,0,2,7,0,True,교육학과,2,1,66,42,54,92,23,77,False,,,
24000064,박서준,28,male,False,01,11,,,True,2,3,1,2,1,True,역사학과,5,0,11,24,64,88,94,98,False,,,
21000080,박수아,20,female,False,02,09,01,07,False,2,4,2,7,0,False,자유전공학부,4,1,77,27,84,63,89,39,False,,,
22000072,송윤서,27,female,False,02,11,00,08,False,0,7,1,7,0,True,역사학과,6,0,74,6,78,26,41,92,False,,,
17000055,권지후,26,male,True,23,08,,,True,4,7,3,2,1,True,국제학부 영어데이터융합전공,2,1,94,25,86,69,69,22,False,,,
22000073,고민준,24,male,True,23,07,,,True,2,4,3,3,0,True,역사학과,2,1,94,100,43,24,77,55,False,,,
24000065,윤민준,21,male,False,00,11,03,10,False,0,2,3,4,1,True,국제학부 일어일문학전공,6,0,88,83,69,81,55,87,False,,,
17000056,조승민,20,male,False,23,10,02,07,False,3,3,5,3,1,False,역사학과,3,1,69,66,97,5,36,15,False,,,
21000081,우민준,20,male,False,02,08,00,11,False,5,4,3,4,1,True,교육학과,1,0,71,63,62,30,9,92,False,,,
23000055,김하준,23,male,False,22,08,,,True,7,0,2,1,0,False,국제학부 일어일문학전공,4,1,19,17,13,65,46,45,False,,,
23000056,이지훈,27,male,False,22,11,00,08,False,5,0,2,5,0,False,교육학과,3,1,89,86,17,78,92,46,False,,,
19000061,서민수,24,male,False,22,07,01,08,False,6,3,1,1,0,True,국제학부 중국통상학전공,6,1,46,88,14,26,43,41,False,,,
25000075,김윤서,28,female,False,02,09,22,07,False,3,6,4,7,1,False,역사학과,1,1,71,85,72,42,89,16,False,,,
18000066,허예린,23,female,False,00,11,,,True,5,5,2,7,0,False,자유전공학부,5,1,33,79,90,33,72,91,False,,,
17000057,이서연,25,female,False,03,08,02,09,False,6,7,3,6,0,True,국제학부 일어일문학전공,6,0,69,44,5,49,76,38,False,,,
19000062,장은서,20,female,False,00,07,02,07,False,7,4,3,4,1,False,역사학과,4,0,93,53,68,68,68,54,False,,,
25000076,윤지안,26,female,True,23,10,00,08,False,4,1,5,7,0,False,역사학과,4,0,14,20,13,50,57,38,False,,,
18000067,우채원,21,female,False,22,08,23,06,False,1,0,3,4,1,False,교육학과,4,0,24,30,0,22,84,28,False,,,
18000068,심서윤,27,female,False,22,09,,,True,7,5,1,6,1,True,국제학부 일어일문학전공,5,0,89,95,37,68,70,44,False,,,
20000071,곽지후,23,male,False,22,09,01,11,False,7,1,2,5,0,True,교육학과,3,0,7,31,77,67,4,75,False,,,
22000074,이다은,26,female,True,23,08,,,True,4,2,2,3,0,True,역사학과,2,1,12,15,66,34,30,63,False,,,
17000058,이승현,21,male,False,00,09,,,True,4,4,1,4,0,True,국제학부 중국통상학전공,6,1,75,34,78,81,83,8,False,,,
21000082,김소윤,21,female,True,22,06,22,06,False,7,0,3,2,0,False,자유전공학부,2,1,31,8,71,64,22,94,False,,,
18000069,오민서,27,female,False,22,06,,,True,4,0,1,5,0,False,교육학과,4,0,11,32,53,61,75,5,False,,,
18000070,이지우,23,female,False,23,09,00,10,False,0,6,5,4,0,True,교육학과,7,0,92,61,43,88,22,30,False,,,
18000071,송서연,24,female,True,01,08,02,07,False,3,1,1,5,1,True,자유전공학부,1,1,32,59,63,95,61,1,False,,,
24000066,진대현,24,male,False,23,09,01,08,False,5,0,5,5,0,False,국제학부 중국통상학전공,1,1,25,62,33,66,59,63,False,,,
21000083,한준우,26,male,True,01,11,,,True,5,6,3,2,0,True,역사학과,1,1,73,19,47,47,4,85,False,,,
18000072,이준우,26,male,False,22,09,03,08,False,4,4,5,1,0,False,교육학과,3,0,90,83,31,79,40,91,False,,,
23000057,전다은,20,female,False,22,10,,,True,7,2,3,6,1,False,자유전공학부,2,0,6,66,78,0,54,2,False,,,
17000059,김시우,23,male,True,02,06,,,True,1,5,4,5,0,False,국제학부 영어데이터융합전공,1,0,7,76,9,93,20,57,False,,,
21000084,권시우,27,male,True,01,09,23,07,False,2,7,2,1,0,True,국제학부 영어데이터융합전공,1,1,46,52,60,73,98,91,False,,,
17000060,우예린,22,female,True,00,09,22,11,False,4,3,4,5,1,False,국제학부 일어일문학전공,2,1,34,6,54,52,22,51,False,,,
